Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
01.01.2017;02.01.2017;232.526,00;100.887,75;1.577,50
02.01.2017;03.01.2017;291.297,25;171.876,50;278,25
03.01.2017;04.01.2017;316.419,75;57.675,50;212,75
04.01.2017;05.01.2017;319.362,75;40.057,25;952,50
05.01.2017;06.01.2017;320.546,00;187.947,25;203,25
06.01.2017;07.01.2017;327.926,00;291.504,50;316,00
07.01.2017;08.01.2017;297.567,00;209.500,25;607,50
08.01.2017;09.01.2017;278.348,00;263.688,00;851,75
09.01.2017;10.01.2017;327.081,25;295.356,50;484,50
10.01.2017;11.01.2017;334.383,25;204.346,75;992,00
11.01.2017;12.01.2017;331.043,75;118.907,00;845,25
12.01.2017;13.01.2017;323.013,25;98.953,50;920,75
13.01.2017;14.01.2017;318.587,75;141.893,50;395,50
14.01.2017;15.01.2017;283.999,00;138.685,00;997,00
15.01.2017;16.01.2017;267.787,25;156.041,75;138,25
16.01.2017;17.01.2017;317.190,25;282.317,00;97,25
17.01.2017;18.01.2017;323.661,00;310.745,50;1.050,25
18.01.2017;19.01.2017;332.482,25;312.019,00;1.530,50
19.01.2017;20.01.2017;338.015,75;308.358,25;970,00
20.01.2017;21.01.2017;333.137,50;299.670,25;871,00
21.01.2017;22.01.2017;291.928,50;269.278,25;475,75
22.01.2017;23.01.2017;278.763,25;250.179,75;1.171,25
23.01.2017;24.01.2017;333.590,00;320.220,25;641,25
24.01.2017;25.01.2017;337.230,50;327.581,00;1.072,25
25.01.2017;26.01.2017;333.056,50;325.199,25;1.299,25
26.01.2017;27.01.2017;331.891,25;270.357,50;556,25
27.01.2017;28.01.2017;331.442,75;252.354,00;547,75
28.01.2017;29.01.2017;287.209,50;212.869,25;206,25
29.01.2017;30.01.2017;268.672,75;166.860,75;1.434,75
30.01.2017;31.01.2017;315.596,25;212.622,00;237,00
31.01.2017;01.02.2017;328.905,25;299.736,25;445,25
01.02.2017;02.02.2017;332.532,50;306.625,25;468,00
02.02.2017;03.02.2017;332.844,75;273.128,25;136,75
03.02.2017;04.02.2017;323.455,50;268.790,00;225,00
04.02.2017;05.02.2017;275.230,00;207.609,25;126,50
05.02.2017;06.02.2017;258.978,75;230.395,75;854,50
06.02.2017;07.02.2017;319.098,75;290.448,75;685,00
07.02.2017;08.02.2017;332.732,00;298.958,75;850,25
08.02.2017;09.02.2017;333.828,25;297.912,00;233,75
09.02.2017;10.02.2017;333.863,50;284.449,75;554,00
10.02.2017;11.02.2017;334.805,25;234.713,00;454,50
11.02.2017;12.02.2017;288.867,75;195.041,50;122,00
12.02.2017;13.02.2017;272.534,25;207.099,00;1.770,75
13.02.2017;14.02.2017;324.978,25;258.849,50;293,00
14.02.2017;15.02.2017;328.964,25;275.398,00;293,75
15.02.2017;16.02.2017;323.550,00;267.730,75;268,75
16.02.2017;17.02.2017;321.029,00;230.505,25;201,50
17.02.2017;18.02.2017;313.666,00;227.269,25;258,00
18.02.2017;19.02.2017;275.993,25;229.340,50;76,75
19.02.2017;20.02.2017;261.500,75;134.169,25;228,50
20.02.2017;21.02.2017;309.120,75;76.453,00;317,50
21.02.2017;22.02.2017;311.601,25;77.039,50;726,75
22.02.2017;23.02.2017;314.351,50;43.048,25;674,50
23.02.2017;24.02.2017;315.176,25;85.862,00;818,25
24.02.2017;25.02.2017;312.450,50;75.666,50;1.409,75
25.02.2017;26.02.2017;280.137,75;125.053,75;374,00
26.02.2017;27.02.2017;255.643,00;62.231,25;1.187,75
27.02.2017;28.02.2017;302.731,50;131.579,50;307,25
28.02.2017;01.03.2017;306.094,25;84.435,00;666,75
01.03.2017;02.03.2017;317.209,75;157.052,75;535,75
02.03.2017;03.03.2017;310.472,50;84.501,25;830,50
03.03.2017;04.03.2017;308.673,25;170.782,00;124,25
04.03.2017;05.03.2017;261.387,75;154.979,25;119,75
05.03.2017;06.03.2017;247.611,50;112.120,75;1.229,50
06.03.2017;07.03.2017;307.161,50;245.023,25;158,00
07.03.2017;08.03.2017;314.233,75;271.551,75;103,50
08.03.2017;09.03.2017;313.702,25;199.746,00;88,25
09.03.2017;10.03.2017;311.690,25;228.758,00;454,00
10.03.2017;11.03.2017;310.800,75;145.862,50;649,75
11.03.2017;12.03.2017;270.636,75;229.527,25;186,75
12.03.2017;13.03.2017;251.682,75;165.004,00;864,00
13.03.2017;14.03.2017;305.064,75;248.221,25;118,25
14.03.2017;15.03.2017;309.960,50;219.100,75;171,25
15.03.2017;16.03.2017;298.053,00;119.571,00;230,75
16.03.2017;17.03.2017;301.697,00;201.190,00;173,25
17.03.2017;18.03.2017;297.331,00;120.178,25;314,75
18.03.2017;19.03.2017;267.336,00;18.958,00;900,50
19.03.2017;20.03.2017;247.862,00;117.171,50;581,00
20.03.2017;21.03.2017;294.112,75;110.319,25;566,25
21.03.2017;22.03.2017;304.599,75;168.336,50;707,50
22.03.2017;23.03.2017;302.999,50;228.056,00;105,25
23.03.2017;24.03.2017;307.512,00;250.243,00;71,00
24.03.2017;25.03.2017;297.134,75;223.294,25;91,75
25.03.2017;26.03.2017;255.363,00;167.811,75;323,00
26.03.2017;27.03.2017;228.936,75;170.724,75;793,25
27.03.2017;28.03.2017;288.753,00;225.538,75;58,00
28.03.2017;29.03.2017;295.690,75;215.186,00;35,50
29.03.2017;30.03.2017;292.149,75;132.899,25;118,50
30.03.2017;31.03.2017;289.118,75;222.412,50;60,00
31.03.2017;01.04.2017;281.004,25;164.160,25;60,00
01.04.2017;02.04.2017;245.383,50;165.239,50;183,50
02.04.2017;03.04.2017;230.243,50;162.978,75;361,50
03.04.2017;04.04.2017;281.124,50;237.531,25;84,00
04.04.2017;05.04.2017;285.942,00;262.755,75;39,50
05.04.2017;06.04.2017;291.461,00;175.597,00;12,00
06.04.2017;07.04.2017;292.076,75;75.459,25;440,00
07.04.2017;08.04.2017;295.815,00;87.891,25;431,75
08.04.2017;09.04.2017;252.297,75;181.974,50;228,00
09.04.2017;10.04.2017;238.012,00;177.365,00;543,00
10.04.2017;11.04.2017;292.949,50;79.414,00;187,00
11.04.2017;12.04.2017;299.634,50;119.013,25;123,50
12.04.2017;13.04.2017;295.844,50;86.790,50;12,00
13.04.2017;14.04.2017;287.475,75;86.469,50;12,00
14.04.2017;15.04.2017;240.921,00;95.951,50;12,00
15.04.2017;16.04.2017;242.943,00;68.133,50;761,00
16.04.2017;17.04.2017;221.211,00;79.815,25;739,50
17.04.2017;18.04.2017;228.403,50;160.584,00;384,25
18.04.2017;19.04.2017;288.589,00;171.227,75;156,00
19.04.2017;20.04.2017;303.526,75;183.496,25;113,25
20.04.2017;21.04.2017;303.199,25;235.638,00;35,50
21.04.2017;22.04.2017;303.615,00;106.003,50;36,00
22.04.2017;23.04.2017;260.995,75;13.321,00;500,50
23.04.2017;24.04.2017;246.600,50;46.154,00;831,25
24.04.2017;25.04.2017;295.433,50;134.969,25;36,00
25.04.2017;26.04.2017;299.077,75;194.993,75;36,00
26.04.2017;27.04.2017;299.726,50;247.952,50;36,00
27.04.2017;28.04.2017;297.867,00;248.193,50;41,75
28.04.2017;29.04.2017;295.674,75;249.502,50;36,00
29.04.2017;30.04.2017;255.235,00;188.150,50;36,00
30.04.2017;01.05.2017;227.792,25;60.959,50;1.087,50
01.05.2017;02.05.2017;228.754,75;6.132,50;873,00
02.05.2017;03.05.2017;296.273,75;119.811,50;60,00
03.05.2017;04.05.2017;299.131,75;172.318,25;120,00
04.05.2017;05.05.2017;303.878,00;188.658,25;156,00
05.05.2017;06.05.2017;299.089,75;258.051,75;156,00
06.05.2017;07.05.2017;257.295,75;211.358,75;156,00
07.05.2017;08.05.2017;239.209,25;183.722,75;341,50
08.05.2017;09.05.2017;287.024,50;197.008,50;204,00
09.05.2017;10.05.2017;287.166,00;233.588,25;201,50
10.05.2017;11.05.2017;286.080,50;201.787,75;177,25
11.05.2017;12.05.2017;280.472,25;187.813,25;238,00
12.05.2017;13.05.2017;280.975,25;176.959,75;52,75
13.05.2017;14.05.2017;241.300,50;186.226,00;196,50
14.05.2017;15.05.2017;223.090,00;173.468,25;353,75
15.05.2017;16.05.2017;280.484,25;205.583,75;393,50
16.05.2017;17.05.2017;286.310,75;238.500,00;31,50
17.05.2017;18.05.2017;286.882,00;195.016,50;64,75
18.05.2017;19.05.2017;289.561,25;154.688,25;108,00
19.05.2017;20.05.2017;287.391,25;179.009,00;120,75
20.05.2017;21.05.2017;248.503,50;114.839,00;60,00
21.05.2017;22.05.2017;226.293,75;147.105,25;870,75
22.05.2017;23.05.2017;278.176,25;210.913,50;36,00
23.05.2017;24.05.2017;284.673,50;196.162,75;40,25
24.05.2017;25.05.2017;285.739,50;116.505,00;12,00
25.05.2017;26.05.2017;227.253,00;129.089,50;220,00
26.05.2017;27.05.2017;249.294,75;160.732,25;36,00
27.05.2017;28.05.2017;238.785,00;141.300,00;148,25
28.05.2017;29.05.2017;222.391,50;98.281,25;950,25
29.05.2017;30.05.2017;279.984,25;211.937,25;108,00
30.05.2017;31.05.2017;292.155,50;200.309,00;170,25
31.05.2017;01.06.2017;294.092,25;111.439,25;59,25
01.06.2017;02.06.2017;282.476,50;168.438,50;288,00
02.06.2017;03.06.2017;280.908,25;203.971,25;405,50
03.06.2017;04.06.2017;245.469,75;165.353,25;12,00
04.06.2017;05.06.2017;218.487,00;111.379,00;983,25
05.06.2017;06.06.2017;215.604,25;147.714,00;108,00
06.06.2017;07.06.2017;276.140,00;157.248,25;121,25
07.06.2017;08.06.2017;279.998,75;33.756,25;1.265,00
08.06.2017;09.06.2017;286.153,00;143.496,00;84,00
09.06.2017;10.06.2017;287.387,50;150.805,75;84,00
10.06.2017;11.06.2017;246.578,25;170.689,50;175,75
11.06.2017;12.06.2017;221.055,75;131.869,25;879,00
12.06.2017;13.06.2017;278.247,75;74.461,00;55,75
13.06.2017;14.06.2017;282.743,00;98.908,75;49,00
14.06.2017;15.06.2017;275.157,50;179.895,25;97,00
15.06.2017;16.06.2017;277.471,50;202.623,25;163,00
16.06.2017;17.06.2017;278.638,00;93.972,50;1.049,25
17.06.2017;18.06.2017;241.356,00;49.415,50;263,25
18.06.2017;19.06.2017;221.066,50;146.667,25;530,75
19.06.2017;20.06.2017;274.750,50;209.734,25;116,50
20.06.2017;21.06.2017;282.767,75;180.280,25;36,00
21.06.2017;22.06.2017;277.394,00;192.453,75;41,50
22.06.2017;23.06.2017;282.712,00;181.744,75;36,00
23.06.2017;24.06.2017;283.716,00;114.143,25;20,50
24.06.2017;25.06.2017;242.976,25;91.022,75;528,25
25.06.2017;26.06.2017;224.738,00;92.005,25;1.083,00
26.06.2017;27.06.2017;272.632,75;167.645,75;84,00
27.06.2017;28.06.2017;275.128,75;209.264,75;75,50
28.06.2017;29.06.2017;280.956,50;183.666,50;36,00
29.06.2017;30.06.2017;284.730,00;185.877,25;36,00
30.06.2017;01.07.2017;283.003,25;68.042,75;36,00
01.07.2017;02.07.2017;241.848,75;104.386,50;0,00
02.07.2017;03.07.2017;225.651,25;82.979,75;795,25
03.07.2017;04.07.2017;271.571,75;135.690,00;0,00
04.07.2017;05.07.2017;275.647,50;134.441,50;0,00
05.07.2017;06.07.2017;273.486,75;220.498,25;0,00
06.07.2017;07.07.2017;273.876,50;209.811,50;0,00
07.07.2017;08.07.2017;274.912,00;185.702,00;0,00
08.07.2017;09.07.2017;239.412,25;149.635,50;0,00
09.07.2017;10.07.2017;220.518,00;148.703,50;0,00
10.07.2017;11.07.2017;273.084,50;209.088,75;0,00
11.07.2017;12.07.2017;275.540,50;200.361,75;0,00
12.07.2017;13.07.2017;278.380,25;180.209,75;0,00
13.07.2017;14.07.2017;274.614,50;117.842,00;420,00
14.07.2017;15.07.2017;265.475,50;213.853,75;0,00
15.07.2017;16.07.2017;231.085,25;165.872,50;0,00
16.07.2017;17.07.2017;216.256,75;140.839,25;481,75
17.07.2017;18.07.2017;264.650,75;195.609,75;0,00
18.07.2017;19.07.2017;268.853,50;197.958,00;0,00
19.07.2017;20.07.2017;274.306,25;169.752,50;26,00
20.07.2017;21.07.2017;275.528,75;194.463,00;0,00
21.07.2017;22.07.2017;270.842,75;184.904,75;0,00
22.07.2017;23.07.2017;238.258,00;160.178,75;97,75
23.07.2017;24.07.2017;216.788,25;121.084,25;606,75
24.07.2017;25.07.2017;261.253,75;211.727,00;49,00
25.07.2017;26.07.2017;270.173,50;181.411,50;28,75
26.07.2017;27.07.2017;272.075,75;141.750,00;49,50
27.07.2017;28.07.2017;266.259,00;199.471,50;0,00
28.07.2017;29.07.2017;264.666,50;149.096,25;0,00
29.07.2017;30.07.2017;229.765,25;113.349,00;453,00
30.07.2017;31.07.2017;218.729,50;64.374,75;1.512,50
31.07.2017;01.08.2017;266.748,25;184.183,25;4,75
01.08.2017;02.08.2017;274.565,25;188.485,50;0,00
02.08.2017;03.08.2017;272.486,25;210.054,75;0,00
03.08.2017;04.08.2017;275.358,50;168.119,00;361,25
04.08.2017;05.08.2017;271.568,75;108.622,75;749,75
05.08.2017;06.08.2017;232.966,50;131.751,25;28,75
06.08.2017;07.08.2017;212.805,00;104.306,50;287,50
07.08.2017;08.08.2017;262.548,25;183.709,75;0,00
08.08.2017;09.08.2017;273.826,00;117.368,75;80,00
09.08.2017;10.08.2017;274.529,25;176.451,75;196,25
10.08.2017;11.08.2017;275.122,75;205.318,75;75,00
11.08.2017;12.08.2017;274.025,75;217.317,00;51,75
12.08.2017;13.08.2017;232.254,00;109.291,00;420,25
13.08.2017;14.08.2017;213.661,00;136.097,75;299,25
14.08.2017;15.08.2017;267.132,00;193.434,50;0,00
15.08.2017;16.08.2017;284.711,00;149.815,75;158,75
16.08.2017;17.08.2017;286.140,75;232.615,25;9,75
17.08.2017;18.08.2017;286.489,50;205.841,75;49,00
18.08.2017;19.08.2017;285.888,75;220.749,00;6,50
19.08.2017;20.08.2017;234.890,75;99.874,25;838,50
20.08.2017;21.08.2017;219.187,75;101.776,00;1.119,25
21.08.2017;22.08.2017;279.893,25;141.244,00;0,00
22.08.2017;23.08.2017;281.927,00;196.615,75;40,00
23.08.2017;24.08.2017;273.761,75;212.792,25;0,00
24.08.2017;25.08.2017;274.967,50;205.380,00;0,00
25.08.2017;26.08.2017;280.591,50;204.728,25;0,00
26.08.2017;27.08.2017;244.574,50;202.063,00;0,00
27.08.2017;28.08.2017;229.751,00;119.664,25;704,50
28.08.2017;29.08.2017;277.083,00;222.134,00;0,00
29.08.2017;30.08.2017;286.028,75;202.186,75;0,00
30.08.2017;31.08.2017;289.625,75;170.068,25;41,50
31.08.2017;01.09.2017;288.247,75;173.439,25;439,75
01.09.2017;02.09.2017;281.861,00;248.571,00;8,75
02.09.2017;03.09.2017;243.639,25;194.016,75;0,00
03.09.2017;04.09.2017;229.193,00;176.145,25;0,00
04.09.2017;05.09.2017;280.284,50;177.162,00;0,00
05.09.2017;06.09.2017;283.015,50;210.700,00;0,00
06.09.2017;07.09.2017;289.102,75;159.021,00;171,50
07.09.2017;08.09.2017;289.494,25;103.166,00;9,50
08.09.2017;09.09.2017;290.181,75;117.915,50;332,50
09.09.2017;10.09.2017;254.920,75;94.575,25;434,75
10.09.2017;11.09.2017;229.085,50;148.197,00;296,75
11.09.2017;12.09.2017;278.311,50;105.532,00;80,75
12.09.2017;13.09.2017;284.891,25;119.366,75;118,75
13.09.2017;14.09.2017;286.150,75;20.330,50;673,75
14.09.2017;15.09.2017;285.417,75;47.610,00;301,50
15.09.2017;16.09.2017;288.523,50;132.944,25;358,75
16.09.2017;17.09.2017;250.505,75;193.402,25;0,00
17.09.2017;18.09.2017;234.650,25;194.526,50;0,00
18.09.2017;19.09.2017;284.218,75;232.685,25;31,75
19.09.2017;20.09.2017;290.850,00;236.255,25;42,50
20.09.2017;21.09.2017;293.927,00;228.302,75;0,00
21.09.2017;22.09.2017;292.063,75;258.060,75;0,00
22.09.2017;23.09.2017;289.491,25;257.620,25;30,25
23.09.2017;24.09.2017;253.280,50;218.713,75;0,00
24.09.2017;25.09.2017;237.397,00;207.176,75;0,00
25.09.2017;26.09.2017;290.148,00;248.692,25;215,00
26.09.2017;27.09.2017;293.450,00;223.664,75;97,00
27.09.2017;28.09.2017;294.099,75;222.232,75;80,75
28.09.2017;29.09.2017;294.316,25;220.876,00;199,75
29.09.2017;30.09.2017;291.449,25;193.982,00;196,75
30.09.2017;01.10.2017;256.360,50;130.538,50;0,25
01.10.2017;02.10.2017;237.130,25;181.244,75;1,00
02.10.2017;03.10.2017;267.744,75;93.245,75;861,50
03.10.2017;04.10.2017;240.304,00;82.225,00;701,25
04.10.2017;05.10.2017;294.410,75;66.199,75;243,00
05.10.2017;06.10.2017;299.498,00;52.359,75;723,50
06.10.2017;07.10.2017;298.347,00;72.934,50;96,50
07.10.2017;08.10.2017;255.520,50;39.186,75;554,25
08.10.2017;09.10.2017;244.038,00;86.952,75;331,50
09.10.2017;10.10.2017;298.067,00;175.050,50;0,00
10.10.2017;11.10.2017;305.243,75;209.209,50;263,25
11.10.2017;12.10.2017;304.173,75;128.705,25;374,25
12.10.2017;13.10.2017;303.681,00;53.401,50;743,25
13.10.2017;14.10.2017;299.985,25;185.022,25;0,00
14.10.2017;15.10.2017;262.458,75;148.931,50;283,75
15.10.2017;16.10.2017;236.288,00;156.448,00;630,50
16.10.2017;17.10.2017;281.684,00;172.202,50;175,25
17.10.2017;18.10.2017;289.276,75;193.075,50;180,50
18.10.2017;19.10.2017;295.027,75;257.738,25;11,75
19.10.2017;20.10.2017;296.133,50;238.337,50;79,25
20.10.2017;21.10.2017;298.891,75;221.316,50;120,75
21.10.2017;22.10.2017;263.148,50;204.061,25;0,25
22.10.2017;23.10.2017;238.601,25;134.417,50;879,50
23.10.2017;24.10.2017;299.439,50;240.568,00;0,00
24.10.2017;25.10.2017;303.433,00;236.701,25;39,00
25.10.2017;26.10.2017;300.700,00;129.460,75;125,75
26.10.2017;27.10.2017;293.993,25;178.442,50;0,00
27.10.2017;28.10.2017;296.869,25;96.726,75;246,75
28.10.2017;29.10.2017;264.771,75;-31.833,00;1.214,50
29.10.2017;30.10.2017;252.362,75;-36.537,75;2.405,25
30.10.2017;31.10.2017;280.617,50;71.466,50;0,00
31.10.2017;01.11.2017;256.276,50;153.305,00;0,25
01.11.2017;02.11.2017;309.486,25;161.398,25;214,00
02.11.2017;03.11.2017;309.292,25;167.321,25;572,00
03.11.2017;04.11.2017;301.949,50;252.387,25;0,00
04.11.2017;05.11.2017;272.723,25;167.740,50;608,75
05.11.2017;06.11.2017;253.791,00;153.178,25;821,75
06.11.2017;07.11.2017;302.505,00;255.420,25;80,00
07.11.2017;08.11.2017;311.230,25;268.150,50;406,50
08.11.2017;09.11.2017;311.239,00;268.845,75;813,00
09.11.2017;10.11.2017;317.275,50;271.022,25;510,25
10.11.2017;11.11.2017;315.842,75;111.049,50;82,00
11.11.2017;12.11.2017;280.193,75;72.839,25;1.173,75
12.11.2017;13.11.2017;261.070,50;186.151,00;43,50
13.11.2017;14.11.2017;306.925,75;244.342,50;77,00
14.11.2017;15.11.2017;318.089,50;205.557,50;438,50
15.11.2017;16.11.2017;310.601,00;266.091,25;267,50
16.11.2017;17.11.2017;313.500,75;276.094,00;867,50
17.11.2017;18.11.2017;309.332,25;237.100,50;216,25
18.11.2017;19.11.2017;285.100,25;63.847,25;0,00
19.11.2017;20.11.2017;262.905,25;-16.781,75;1.350,25
20.11.2017;21.11.2017;309.311,75;169.225,00;0,75
21.11.2017;22.11.2017;309.328,25;248.027,00;12,00
22.11.2017;23.11.2017;297.320,00;127.853,75;526,25
23.11.2017;24.11.2017;311.377,50;67.786,00;468,25
24.11.2017;25.11.2017;302.482,50;189.213,50;0,00
25.11.2017;26.11.2017;271.960,75;217.934,50;0,00
26.11.2017;27.11.2017;260.462,00;72.128,25;745,75
27.11.2017;28.11.2017;318.157,50;73.277,50;254,50
28.11.2017;29.11.2017;322.332,00;136.102,25;387,50
29.11.2017;30.11.2017;323.398,00;268.027,75;224,75
30.11.2017;01.12.2017;324.875,50;310.648,25;842,00
01.12.2017;02.12.2017;323.457,00;307.113,00;15.928,50
02.12.2017;03.12.2017;288.523,50;268.617,00;8.885,00
03.12.2017;04.12.2017;281.063,00;144.516,25;5.176,25
04.12.2017;05.12.2017;329.207,75;149.933,50;12.338,00
05.12.2017;06.12.2017;337.079,50;103.526,00;13.114,50
06.12.2017;07.12.2017;331.560,50;79.628,50;12.884,25
07.12.2017;08.12.2017;323.284,75;81.874,50;7.462,75
08.12.2017;09.12.2017;326.458,00;105.374,25;15.905,25
09.12.2017;10.12.2017;284.059,25;51.041,50;11.619,50
10.12.2017;11.12.2017;266.699,75;55.231,25;12.939,25
11.12.2017;12.12.2017;323.299,50;190.726,75;18.041,00
12.12.2017;13.12.2017;334.578,75;87.213,25;12.443,00
13.12.2017;14.12.2017;333.529,50;100.810,25;11.079,75
14.12.2017;15.12.2017;333.529,75;98.322,75;11.003,75
15.12.2017;16.12.2017;322.746,00;270.284,75;18.233,75
16.12.2017;17.12.2017;291.285,00;213.672,00;10.538,25
17.12.2017;18.12.2017;274.964,25;209.941,00;6.988,00
18.12.2017;19.12.2017;318.944,75;275.132,00;15.794,00
19.12.2017;20.12.2017;323.509,50;280.759,75;13.460,75
20.12.2017;21.12.2017;317.139,75;291.287,75;16.494,50
21.12.2017;22.12.2017;313.939,50;189.401,75;13.135,00
22.12.2017;23.12.2017;300.038,50;179.647,50;13.656,75
23.12.2017;24.12.2017;268.224,25;-5.779,25;11.055,00
24.12.2017;25.12.2017;235.678,75;-69.843,00;10.123,00
25.12.2017;26.12.2017;228.068,50;32.970,25;14.315,50
26.12.2017;27.12.2017;231.543,75;10.008,00;9.606,75
27.12.2017;28.12.2017;260.540,25;135.527,50;17.308,00
28.12.2017;29.12.2017;269.528,75;147.926,25;9.362,00
29.12.2017;30.12.2017;266.714,75;88.003,25;17.493,25
30.12.2017;31.12.2017;250.602,50;32.905,00;12.768,75
31.12.2017;01.01.2018;227.428,25;3.523,75;14.422,00
01.01.2018;02.01.2018;247.530,50;13.468,50;21.899,75
02.01.2018;03.01.2018;295.957,75;185.415,25;8.274,25
03.01.2018;04.01.2018;334.481,00;39.826,50;18.919,00
04.01.2018;05.01.2018;331.877,75;115.326,00;13.767,75
05.01.2018;06.01.2018;326.528,50;120.322,25;13.690,50
06.01.2018;07.01.2018;281.922,00;204.976,25;11.439,50
07.01.2018;08.01.2018;266.955,00;164.688,00;18.299,50
08.01.2018;09.01.2018;328.662,50;183.855,25;14.543,75
09.01.2018;10.01.2018;353.091,25;141.453,00;12.311,50
10.01.2018;11.01.2018;323.506,50;274.661,50;11.589,25
11.01.2018;12.01.2018;324.904,75;310.660,50;12.922,75
12.01.2018;13.01.2018;330.514,25;293.128,75;12.019,75
13.01.2018;14.01.2018;304.318,75;191.271,75;5.604,75
14.01.2018;15.01.2018;283.674,75;157.121,50;15.634,75
15.01.2018;16.01.2018;349.406,00;102.540,25;17.705,50
16.01.2018;17.01.2018;345.426,25;127.099,50;12.608,00
17.01.2018;18.01.2018;337.344,00;151.990,25;17.141,25
18.01.2018;19.01.2018;347.969,75;96.980,25;12.788,00
19.01.2018;20.01.2018;323.481,50;253.648,25;9.512,50
20.01.2018;21.01.2018;289.236,25;235.574,00;13.198,50
21.01.2018;22.01.2018;272.147,00;259.414,75;15.639,50
22.01.2018;23.01.2018;332.205,75;234.726,00;13.011,50
23.01.2018;24.01.2018;331.711,00;247.922,50;15.009,50
24.01.2018;25.01.2018;345.503,25;95.324,50;19.290,00
25.01.2018;26.01.2018;328.424,50;197.849,75;11.900,25
26.01.2018;27.01.2018;315.780,25;293.829,00;9.694,50
27.01.2018;28.01.2018;288.059,75;213.969,75;11.096,75
28.01.2018;29.01.2018;288.347,50;-13.211,25;17.131,50
29.01.2018;30.01.2018;348.216,50;23.803,50;16.495,00
30.01.2018;31.01.2018;345.733,00;126.328,75;8.346,25
31.01.2018;01.02.2018;341.780,00;119.563,25;15.959,50
01.02.2018;02.02.2018;339.914,50;193.962,75;11.695,25
02.02.2018;03.02.2018;332.580,25;204.148,00;11.833,25
03.02.2018;04.02.2018;287.567,75;246.678,75;10.346,75
04.02.2018;05.02.2018;282.510,00;241.447,25;18.141,25
05.02.2018;06.02.2018;324.186,75;287.509,25;7.612,50
06.02.2018;07.02.2018;328.400,25;289.970,00;14.716,00
07.02.2018;08.02.2018;328.484,25;294.273,00;13.866,25
08.02.2018;09.02.2018;331.160,25;310.914,50;14.828,75
09.02.2018;10.02.2018;333.253,25;285.044,50;11.967,75
10.02.2018;11.02.2018;291.134,75;253.987,50;5.660,25
11.02.2018;12.02.2018;282.868,00;108.896,25;19.486,00
12.02.2018;13.02.2018;341.892,50;186.437,75;3.782,00
13.02.2018;14.02.2018;325.035,50;254.113,00;9.634,25
14.02.2018;15.02.2018;322.379,50;266.180,25;13.039,75
15.02.2018;16.02.2018;342.006,75;193.940,75;12.873,50
16.02.2018;17.02.2018;333.153,00;178.656,00;9.517,00
17.02.2018;18.02.2018;287.573,00;253.060,75;7.344,00
18.02.2018;19.02.2018;269.524,25;239.374,75;17.670,50
19.02.2018;20.02.2018;319.705,00;271.825,00;9.123,25
20.02.2018;21.02.2018;330.479,50;260.161,50;13.854,00
21.02.2018;22.02.2018;328.075,00;259.490,75;14.655,50
22.02.2018;23.02.2018;327.645,25;250.070,50;12.823,25
23.02.2018;24.02.2018;330.900,25;232.727,25;7.892,25
24.02.2018;25.02.2018;312.671,00;144.199,25;16.150,50
25.02.2018;26.02.2018;294.799,75;204.229,00;13.191,50
26.02.2018;27.02.2018;347.776,00;249.907,00;5.525,50
27.02.2018;28.02.2018;357.639,75;248.652,75;11.482,75
28.02.2018;01.03.2018;366.659,00;204.640,75;15.087,75
01.03.2018;02.03.2018;362.296,00;156.187,50;20.794,25
02.03.2018;03.03.2018;359.445,00;203.910,50;4.156,25
03.03.2018;04.03.2018;316.905,75;191.307,50;9.111,50
04.03.2018;05.03.2018;303.667,25;154.597,25;15.569,50
05.03.2018;06.03.2018;331.318,00;223.443,25;3.582,00
06.03.2018;07.03.2018;332.435,50;279.420,75;13.255,00
07.03.2018;08.03.2018;332.773,25;286.807,75;10.585,50
08.03.2018;09.03.2018;330.511,25;161.982,75;14.427,75
09.03.2018;10.03.2018;336.178,75;140.446,25;9.340,25
10.03.2018;11.03.2018;285.350,00;200.912,25;6.049,50
11.03.2018;12.03.2018;263.103,75;161.692,25;18.794,25
12.03.2018;13.03.2018;309.288,00;241.166,25;8.006,00
13.03.2018;14.03.2018;325.150,50;156.785,00;13.480,50
14.03.2018;15.03.2018;318.103,25;263.713,50;10.068,00
15.03.2018;16.03.2018;336.161,25;128.644,25;13.033,50
16.03.2018;17.03.2018;356.111,25;115.568,75;10.983,75
17.03.2018;18.03.2018;323.619,00;8.529,00;12.126,25
18.03.2018;19.03.2018;306.515,50;-5.459,25;17.270,00
19.03.2018;20.03.2018;325.544,00;215.755,75;2.319,50
20.03.2018;21.03.2018;339.203,25;236.830,25;12.416,00
21.03.2018;22.03.2018;322.730,75;224.001,50;8.308,25
22.03.2018;23.03.2018;335.394,50;186.893,25;11.179,75
23.03.2018;24.03.2018;320.453,00;292.931,00;8.539,75
24.03.2018;25.03.2018;282.772,50;229.619,50;8.160,50
25.03.2018;26.03.2018;251.981,75;192.590,50;16.381,00
26.03.2018;27.03.2018;311.963,75;272.451,50;7.206,75
27.03.2018;28.03.2018;316.782,75;264.410,25;13.137,50
28.03.2018;29.03.2018;343.991,00;215.535,00;11.954,50
29.03.2018;30.03.2018;338.388,75;126.833,75;13.949,25
30.03.2018;31.03.2018;258.401,50;143.603,50;8.749,25
